"ID","Code","Year","Nog controlleren","Niet relevant","Ingegeven","Publicatie"
"L645","645",2010,0,0,1,"DEKONINCK, H.,2010. Scotophaeus quadripunctatus (Linnaeus,  1758), nieuw voor de Belgische spinnenfauna (Araneae:  Gnaphosidae). Nieuwsbrief van de Belgische Arachnologische  Vereniging, 25(1): 50-51."
"L646","646",2010,0,0,1,"DEKONINCK, H.,2010.De spinnenfauna van het Vlaams  Natuurreservaat de Langdonken te Herstelt (Prov. Antwerpen).  Nieuwsbrief van de Belgische Arachnologische Vereniging,  25(3): 189-198."
"L647","647",2010,0,0,0,"DE MEESTER,N. & BONTE,D.,2010.Information use and  density-dependent dispersal in an agrobiont spider.  Behavioral Ecology, 21: 992-998.             "
"L648","648",2010,0,0,0,"DETHIER, M. & HUBART, J.-M., 2010. Evolution de la faune  invertébrée des grottes de Ramioul (commune  de Flémalle,  Province de Liège, Belgique). Bulletin des Chercheurs de la  Wallonie, hors-série nier3: 15-44.          "
"L649","649",2010,0,0,0,"ERALY,D.,HENDRICKX,F.,BERVOETS,L. & LENS,L.,2010. Experimental  exposure to cadmium affects metallothionein-like protein  levels but not survival and growth in wolf spiders from  polluted and reference populations. Environmental Pollution,  158: 2124-2131"
"L650","650",2010,0,0,1,"HENRARD, A.,2010. Deuxième localité connue pour Atypus piceus  Sulzer,1776 Araneae ; Atypidae), une mygale typiquement  thermophile. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 25(2):114-119.           "
"L651","651",2010,0,0,1,"HENRARD,A.,2010. Episinus maculipes Cavanna, 1876 (Araneae;  Theridiidae), new to the Belgian fauna. Nieuwsbrief van de  Belgische Arachnologische Vereniging, 25(2):120-123.            "
"L652","652",2010,0,0,1,"JANSEN,L.,2010.Eerste waarneming van Parazygiella montana  (C.L. Koch, 1834)(Araneae: Araneidae) voor  België.Nieuwsbrief van de Belgische Arachnologische  Vereniging, 25(1):44-45.           "
"L653","653",2010,0,0,0,"JANSSEN, M., 2010. 2011 (en meer) pareltjes in ve valle van  de Abeek"".Likona Jaarboek 2010, Nr.20:  32-39.            "
"L654","654",2010,0,0,1,"KEKENBOSCH,R.,2010. L'Araneofaune de la ""Grande Bruyère"" et  de la "" Prairie du Carpu Â»à  Rixensart(Brabant wallon).  Feuille de contact la Société Arachnologique de Belgique,  25(1): 52-70.           "
"L655","655",2010,0,0,1,"KEKENBOSCH,R.,2010.La phobie des araignées. Le Journal du Parc  naturel Viroin-Hermeton, 25 : 4-6.             "
"L656","656",2010,0,0,0,"KEKENBOSCH,R.,2010.L'araignée porte-croix,élue ""araignée de  l'année 2010"".Nature Ethique,nier238,septembre 2010 : 16-17.             "
"L657","657",2010,0,0,1,"KEKENBOSCH,R.,2010. L'aranéofaune de la Région de  Bruxelles-Capitale.Première partie : le site de l'ancienne  gare de marchandise Josaphat à  Schaerbeek. Feuille de contact  la Société Arachnologique de Belgique,25 (3): 199-209.           "
"L658","658",2010,0,0,0,"KEKENBOSCH, R. & VAN NIEUWENHOVE, CH., 2010.Contribution à  la  connaissance de l'Aranéofaune du Parc Naturel  Viroin-Hermeton. Troisième partie: les observations du  groupe de travail ""Arachnologica Belgica. Feuille de contact  la Société Arachnologique "
"L659","659",2010,0,0,0,"LAMBEETS, K., 2010. Nieuw voor België: de Bergsectorspin.  Natuur.Focus, 9(3): 130-131.             "
"L660","660",2010,0,0,0,"LAMBEETS, K., 2010. Ecoduct Kikbeek: ontsnippering van  heidegebieden voor ongewervelden. Natuur.Focus, 9(2): 76-78.             "
"L661","661",2010,0,0,0,"LAMBEETS, K.  & VAN KEER, K., 2010. Massa-migratiegedrag bij  spinnen tijdens overstrominge. Nieuwsbrief Belgische  Arachnologische Vereniging, 25(3): 229-233.            "
"L662","662",2011,0,0,0,"LAMBEETS, K. & VAN KEER, K., 2011. Spinnen troepen samen bij  overstromingen. Natuur.focus, 9(4): 175-177.             "
"L663","663",2010,0,0,0,"LAMBEETS, K., VAN RANST, J. & BONTE, D., 2010. Is movement behavior  of riparian wolf spiders guided by external or internal  information? The journal of Arachnology, 38(2): 313-318.            "
"L664","664",2010,0,0,0,"LAMBEETS K., BREYNE P. & BONTE D., 2010. Spatial genetic variation  of a riparian wolf spider Pardosa agricola (Thorell, 1856)  on lowland river banks: the importance of functional  connectivity in linear spatial systems. Biological  Conservation, 143: 66"
"L665","665",2010,0,0,0,"LAMBRECHTS, J.  & JANSSEN, M., 2010. Monitoring van de  spinnenfauna op het ecoduct Kikbeek in Maasmechelen.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  25(1): 1-15.           "
"L666","666",2010,0,0,0,"LAMBRECHTS, J., JANSSEN, M., STASSEN, E. &  ZWAENEPOEL, A., 2010.  Hoge soortenrijkdom aan spinnen in de fossiele duinen van  Adinkerke (De Panne). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 25(1): 16-40.           "
"L667","667",2010,0,0,0,"VAN DER KRIEKEN, B., 2010. Une nouvelle espèce d'araignée en  Wallonie. Clin d'Å“il, 6 (2ème Semestre) : 22-23.             "
"L668","668",2010,0,0,0,"VANHERCKE, L., 2010. Hooiwagens in België ""“ een overzicht.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  25(2): 138-157.            "
"L669","669",2010,0,0,0,"VAN KEER, K., 2010. Korte berichten uit het veld (4): Grote  diversiteit aan arachnide prooien in nesten van Sceliphron  curvatum (Smit, 1870) (Hymenoptera: Sphecidae). Nieuwsbrief  van de Belgische Arachnologische Vereniging, 25(1): 71-72.           "
"L670","670",2010,0,0,0,"VAN KEER, K., 2010. Korte berichten uit het veld (5): Een  vermoedelijk geval van necrofagie bij Gongylidium rufipes  Linnaeus,1758). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 25(2): 158-159.           "
"L671","671",2010,0,0,0,"VAN KEER, K. 2010. Korte berichten uit het veld (6). Diaea dorsata (Fabricius 1777) actieve bestuiver van orchidee?  Nieuwsbrief Belgische Arachnologische Vereniging, 25(3):  215-216.            "
"L672","672",2010,0,0,0,"VAN KEER, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief Belgische Arachnologische Vereniging, 25(3): 210-214.              "
"L673","673",2010,0,0,1,"VAN KEER, K. & LOUVIGNY, R., 2010. De aanwezigheid van Macaroeris  nidicolens (Walckenaer, 1802) (Aranea:  Salticidae) in  België. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 25(1): 41-43.           "
"L674","674",2010,0,0,1,"VAN KEER, K.,  OGER, P. &  MAINGEOT, M., 2010. First record of  Sibianor larae Logunov, 2001 (Araneae: Salticidae) for  Belgium. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 25(1): 46-49.            "
"L675","675",2010,0,0,0,"VAN KEER, K., VANUYTVEN, H., DE KONINCK, H. & VAN KEER, J., 2010. More than one third of the Belgian spider fauna (Araneae)  found within the city of Antwerp: faunistics and some  reflections on urban ecology. Nieuwsbrief van de Belgische  Arachnologische"
"L676","676",2011,0,0,1,"BAERT, L. & LIMBOURG, P., 2011. Spiders (Araneae) collected with  a malaise trap in a deciduous woodland situated near a marsh  at Viesville (Prov. Hainaut). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 26(1): 23-31.           "
"L678","678",2011,0,0,1,"BAERT, L., DEKONINCK, W. & DOCHY, O., 2011. De spinnenfauna in  de buurt van Ieper: verrassend soortenrijk. Nieuwsbrief van  de Belgische Arachnologische Vereniging,26(1): 32-37.            "
"L679","679",2011,0,0,1,"BAERT, L., RANSY"" , M., VANHERCKE, L. & DETHIER, M., 2011. Araignées  et opilions d'anciens sites carriers et calaminaires en  province de Liège (Belgique). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 26(2,3): 90-103.           "
"L680","680",2011,0,0,0,"BONTE, D., DE MEESTER, N. & MATTHYSEN, E., 2011. Selective  integration advantages when transience is costly:  immigration behaviour in an agrobiont spider. Animal  Behaviour, 81: 837-841           "
"L681","681",2011,0,0,0,"BOSMANS,R.,ALDERWEIRELDT,M.&LAMBEETS,K.,2011.Spinnendiversiteit  in de binnenstad van Gent. Snep! 1ste  trimester 2011:  55-59.           "
"L682","682",2011,0,0,0,"BOSMANS, R., ALDERWEIRELDT, M. & LAMBEETS, K., 2011. De  spinnendiversiteit in de binnenstad van Gent. Snep! 4e trim.:  28-32.            "
"L683","683",2011,0,0,1,"BOSMANS, R., DE KONINCK, H. & VERCAMMEN, E., 2011.  Soortendiversiteit en habitatpreferentie van spinnen in het  Olens Broek, de Langendonk en de Schoutenheide (gemeentes  Olen en Herentals, provincie Antwerpen). Nieuwsbrief van de  Belgische Arachnologis"
"L684","684",2011,0,0,0,"CRISTOFOLI, S. & KEKENBOSCH, R., 2011. Contribution à  la  connaissance de l'aranéofaune du Parc Naturel  Viroin-Hermeton. Seconde partie : le "" Mwène à  Vaucelles Â»  à  Treignes (Viroinvalle). Bulletin van de Koninklijke  Belgische Vereniging voor entom"
"L685","685",2011,0,0,0,"DE BAKKER, D., VERSTEIRT, V., VANDEKERKHOVE, K., VAN DE KERCKHOVE, P.,  DESENDER, K. & BAERT, L., 2011. When do we have them all? Spiders  sampled with multiple sampling techniques in forests in  Flanders (Belgium). Nieuwsbrief van de Belgische  Arachnolo"
"L686","686",2011,0,0,0,"DE BAKKER, D., RANSY, M. & BAERT, L., 2011. Spiders of calcareous  grasslands at Chamousias Nature Reserve  (Vierves-sur-Viroin, Belgium). Part 1 (1990-1991).  Nieuwsbrief van de Belgische Arachnologische Vereniging,  26(1): 13-22.          "
"L687","687",2011,0,0,1,"DE BAKKER, D., DE KONINCK, H., VAN KEER, J. & BAERT, L., 2011. Spiders  of calcareous grasslands at Chamousias Nature Reserve  (Vierves-sur-Viroin, Belgium). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 26(2,3): 104-120.           "
"L688","688",2011,0,0,0,"DE BAKKER, D., RANSY"" , M., VANDEKERKHOVE, K., VAN DE KERCKHOVE, P. &  BAERT, L., 2011. Spiders (Araneae) from colored fly traps in  several forests in Flanders. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 26(2,3): 121-134.           "
"L689","689",2011,0,0,0,"DE KEERSMAECKER, E. & VAN KEER, K. 2011. Vogelspin tussen de sinaasappelen... Rupelblad 20(2): 9.             "
"L690","690",2011,0,0,0,"ERALY, D., HENDRICKX, F., BACKELJAU, T., BERVOETS, L. & LENS, L.,2011.  Direct and indirect effects of metal stress on physiology  and life history variation in field populations of a lycosid  spider. Ecotoxicology and Environmental Safety:  doi/10.1016/j"
"L691","691",2011,0,0,0,"JANSEN, L., 2011. Spinnen (Araneae) waarnemingen. In: Verslag  excursie Hoge Henen 15 mei 2011 (STRUYVE,T et al.). Bulletin  van de Koninklijke Belgische Vereniging voor entomologie,  147(IX-XII): 258.           "
"L692","692",2011,0,0,0,"KARAKOC,E., BAERT, L. & MAELFAIT, J.-P., 2011. The impact of nature  restoration of the river Ijzer estuary (Belgian coast) on the  spider fauna. Bulletin van de Koninklijke Belgische Vereniging  voor entomologie, 147(I-IV): 30-37.           "
"L693","693",2011,0,0,1,"KEKENBOSCH, R., 2011. Contribution à  la connaissance de  l'aranéofaune du Parc Naturel Viroin-Hermeton. Quatrième  partie : le ""Chalaine"" à  Nismes (Viroinval). Feuille de  contact la Société Arachnologique de Belgique, 26 (1): 38  -48          "
"L694","694",2011,0,0,0,"KEKENBOSCH, R., 2011. Les dentellières à  huit pattes.  Natagora-Nature au jardin. Herbes Folles, 68: 19 - 26.             "
"L695","695",2011,0,0,0,"KEKENBOSCH, R., 2011. Araignées du Vogelzang : encore deux  nouvelles espèces ! Périodique trimestriel de la CCN  Vogelzang CBN, 16: 8 - 10.            "
"L696","696",2011,0,0,1,"KEKENBOSCH, R., 2011. L'aranéofaune de la Région de  Bruxelles-Capitale. Troisième partie : le site semi-naturel  du Kauwberg  à  Uccle. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 26(2,3): 154-172.           "
"L697","697",2011,0,0,0,"KEKENBOSCH, R., & CRISTOFOLI, S., 2011. Contribution à  la  connaissance de l'aranéofaune du Parc Naturel  Viroin-Hermeton. Seconde partie : le "" Mwène à  Vaucelles Â»  à  Treignes (Viroinval). Bulletin de la Société royale belge  d'Entomologie, 147(I-IV)"
"L698","698",2011,0,0,1,"KEKENBOSCH, R. & KEKENBOSCH, J., 2011.L'aranéofaune de la Région  de Bruxelles-Capitale. Deuxième partie : la réserve naturelle  régionale du Kinsendael. Feuille de contact la Société  Arachnologique de Belgique, 26 (1) : 53 - 63.           "
"L699","699",2011,0,0,1,"KEKENBOSCH, R. & VAN NIEUWENHOVE, CH., 2011. Contribution à  la  connaissance de l'aranéofaune du Parc Naturel  Viroin-Hermeton. Cinquième partie : la zone humide du "" Ri  de la Rosière Â» à  Nismes (Viroinval). Nieuwsbrief van de  Belgische Arachnologisc"
"L700","700",2011,0,0,0,"LAMBEETS, K., 2011. Een nieuwe fotogids voor (Europese)  spinnen! Natuur.focus 10(1): 42-43.             "
"L701","701",2011,0,0,0,"LAMBEETS, K., 2011. Les araignées de Belgique et de France.  http://arachno.piwigo.com. Natuur.focus, 10(4): 181.             "
"L702","702",2011,0,0,0,"LAMBEETS, K. & LAMBRECHTS, J., 2011., Natuurbeheer afgestemd op  loopkevers en spinnen. Natuur.focus, 10(2): 81.             "
"L703","703",2011,0,0,0,"LOCK, K. & JANSSEN, C.R., 2011. Effects of metal contamination  on the activity and diversity of spiders in an ancient PB-Zn  mining area at Plombières (Belgium). Bulletin van de  Koninklijke Belgische Vereniging voor entomologie, 147  (V-VIII): 101-109. "
"L704","704",2011,0,0,0,"PETILLON, J., LAMBEETS, K., RACT-MADOUX, B., VERNON, P. & RENAULT,  D., 2011. Saline stress tolerance partly matches with habitat  preference in ground-living wolf spiders. Physiological  Entomology, 36(2): 165-172.            "
"L705","705",2011,0,0,0,"PUZIN, C., ACOU, A., BONTE, D. & PETILLON, J., 2011. Comparison  of reproductive traits between two salt-marsh wolf spiders  (Araneae, Lycosidae) under different habitat suitability  conditions. Animal Biology, 61: 127-133            "
"L706","706",2011,0,0,1,"RANSY"" , M., BAERT, L. & KEKENBOSCH, R., 2011. Les araignées de  la Montagne Saint-Pierre identifiées par Maurice Ransy.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  26(2,3): 135-153.           "
"L707","707",2011,0,0,0,"STRUYVE, T., 2011. Verslag eerste Belgische dubbelexcursie.  Deel 1: zilte kreken van het Meetjesland. Atalanta,  Januari-februari-Maart 2011: 16.            "
"L708","708",2011,0,0,0,"VANDEGEHUCHTE, M., DE LA PEà‘A, E., BONTE, D., 2011. Contrasting  covariation of above- and belowground invertebrate species  across host-plant genotypes. Journal of Animal Ecology, 80:  148-158            "
"L709","709",2011,0,0,1,"VAN DER KRIEKEN, B., 2011. Tegenaria fuesslini pavesi, 1873  (Araneae: Agelenidae), een nieuwe soort voor de Belgische  fauna. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 26(2-3): 179-181.           "
"L710","710",2011,0,0,0,"VAN KEER, K., 2011. Tentoonstelling 'Kijk eens binnen bij de  spinnen' in Turnhout. Antenne. Tijdschrift van de Antwerpse  Koepel voor Natuurstudie (ANKONA), 5(1): 6.            "
"L711","711",2011,0,0,0,"VAN KEER, K., 2011. In beeld of op ANTenne. De Europese spin  van het jaar 2011: 'de gewone doolhofspin' en de  spinnenvereniging ARABEL. Antenne. Tijdschrift van de  Antwerpse Koepel voor Natuurstudie (ANKONA), 5(1): 18-19.           "
"L712","712",2011,0,0,0,"VAN KEER, K., 2011. Exotische spinnen in België. Natuur.focus,  10(3): 96-103.             "
"L713","713",2011,0,0,0,"VAN KEER, K. & DEKONINCK, W. 2011. De insecten-dia-collectie van  August Verbruggen / Les dias d'insectes d'August  Verbruggen. Bulletin de la Société royale belge  d'Entomologie, 147: 84-85.           "
"L714","714",2011,0,0,1,"VAN KEER, K. & PALMANS, G., 2011. Eerste meldingen van Meta menardi (Latreille, 1804) (Araneae: Tetragnathidae)voor  Vlaanderen. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 26(2-3): 176-178.            "
"L715","715",2011,0,0,0,"VAN KEER, K., PEETERS, L. & JANSSEN, T., 2011. De Lentevuurspin in Vlaanderen. Pas ontdekt en al met uitsterven bedreigd.  Natuur.focus 10(4): 144-154.             "
"L716","716",2011,0,0,0,"VANTHOURNOUT, B., SWAEGERS, J. & HENDRICKX, F., 2011. Spiders do  not escape reproductive manipulations by Wolbachia. BMC  Evolutionary Biology, 11:15. Doi:10.1186/1471-2418-11-15.            "
"L717","717",2011,0,0,0,"WINDMOLDERS, K. & VAN KEER, K., 2011. Macaroeris nidicolens (Walckenaer, 1802) (Araneae: Salticidae) gevonden in  synantrope én semi-natuurlijke habitats bij Hasselt.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  26(2-3):173-175.           "
"L718","718",1930,0,0,0,"DENIS, J., 1930. Les araignées au fond des houillères (1ère  note). Annales de la Société entomologique  de France,  XCIX : 273-310.           "
"L719","719",1932,0,0,0,"DENIS, J., 1932. Les araignées au fond des houillères (2ème note). Annales de la Société entomologique de France, CI : 267-280.              "
"L720","720",1960,0,0,0,"TERCAFS, R., 1960. Notes à  propos de deux araignées cavernicoles "" Meta menardi Latr. Â» et "" Nesticus cellulanus Clerck Â» (Argiopidae). Annales de la Fédération Spéléologique de Belgique, I : 14-18.              "
"L721","721",1960,0,0,0,"LAURENT, J.P., 1960. Chasse aux araignées à  Genk. Association  Nationale des Professeurs de biologie de Belgique, 6 :  100-123.            "
"L722","722",1963,0,0,0,"LAURENT, J.P., 1963. Guide aranéologique des araignées de la  région d'Olloy-Couvin. Association Nationale des  Professeurs de biologie de Belgique,9 : 278-309.            "
"L723","723",1971,0,0,0,"DELHEZ, F., GILSON, R. & HUBART, J.-M., 1971-1973. Etude  préliminaire de la faune de la grotte de Ramioul.  Les  Chercheurs de la Wallonie, XXII : 329-349.           "
"L724","724",1971,0,0,0,"DELHEZ, F., 1971. La teneur en CO2 dans les biotopes des  divers  arthropodes troglobies terrestres de la faune  belge. 2.""“ Les habitats des araignées cavernicoles de  quelques grottes belges. L' électron, 1 : 39-48.           "
"L725","725",1979,0,0,0,"MAELFAIT, J. P., VAN BIERVLIET, T., HUBLE, J. & DE WINNE, P., 1980. La compétition interspécifique a t elle joué un rà´le dans l'évolution de la phénologie du cycle vital et du choix de l'habitat chez les araignées? Comptes rendus Vème Coll. europ. Arachn"
"L726","726",1984,0,0,0,"BOSSELAERS,J., 1984. Gibellula pulchra (Sacc.) Cavara in het  gebied van de Slangenbeekbron te Zonhoven (België).  Natuurhistorisch Maandblad, 73(9): 166-168.            "
"L727","727",1987,0,0,0,"DE KEER, R. & MAELFAIT, J. P., 1987. Laboratory observations on  the development and  reproduction of Oedothorax fuscus  (Blackwall,1834)(Araneida,Linyphiidae) under different  conditions of  temperature and food supply. Revue d'  Ecologie  et de Biologie"
"L728","728",1987,0,0,0,"DE KEER, R. & MAELFAIT, J. P., 1987. Life history of Oedothorax  fuscus (Blackwall, 1834)  (Araneae,  Linyphiidae) in a  heavily grazed pasture. Revue d' Ecologie et de Biologie du  Sol, 24(2): 171-185.         "
"L729","729",1987,0,0,0,"DE KEER, R., MAELFAIT, J. P. & BRUYNBROECK, V., 1987.  Vergelijking  van enkele aspecten van  de levenscyclus  van  Erigone atra  (BLACKWALL) en Erigone dentipalpis  (WIDER).Nieuwsbrief van  de Belgische Arachnologische  Vereniging, 6: 16 23.     "
"L730","730",1988,0,0,0,"DE KEER, R. & MAELFAIT, J. P., 1988. Observations on the life  cycle of Erigone atra (Araneae, Erigoninae) in a heavily  grazed pasture. Pedobiologia, 32: 201-212.            "
"L731","731",1988,0,0,0,"DE KEER, R. & MAELFAIT, J.-P., 1988. Oedothorax gibbosus  (Blackwall) and Oedothorax  tuberosus (Blackwall): one  species. Newsletter of the British arachnological Society,  2.21041666666667          "
"L732","732",1993,0,0,0,"MAELFAIT, J.-P., 1993. Spinnen en natuurontwikkeling in het  duinengebied ""Home Theunis"" te Oostduinkerke. Duinen, 7(4):  148-156.            "
"L733","733",1995,0,0,0,"MAELFAIT, J.-P., DE KNIJF, G., DE BECKER, P. & HUYBRECHTS, W.,  1995. Analysis of the spider  fauna of the riverine forest  nature reserve 'Walenbos'(Flanders, Belgium) in relation to  hydrology and vegetation. In: V. Ruzicka (Ed.), Proceedings  of the 15"
"L734","734",1996,0,0,0,"MAELFAIT, J.-P., 1996. Spiders as bioindicators. In: Bioindicator Systems for Soil Pollution. In: N.M. VAN STRAALEN & D.M. KRIVOLUTSKY (Eds.), pp. 165-178. Kluwer Academic Publishers, Dordrecht               "
"L735","735",1998,0,0,0,"HENDRICKX, F., MAELFAIT, J.-P., MUYLAERT, W. & HOFFMANN, M., 1998.  Spider distribution patterns along the tidal River  Scheldt (Belgium). Proceedings of the 17th European  Colloquium of Arachnology, Edinburgh, pp. 285-292.           "
"L736","736",1999,0,0,0,"HIDVEGI, F., 1999. Atypus affinis (Atypidae) en Forët de  Soignes. Les Naturalistes belges, 80(4) : 436-440.             "
"L737","737",2000,0,0,0,"BONTE, D., MAELFAIT, J.-P. & HOFFMANN, M., 2000. The impact of  intensive cattle grazing on  the spider communities  Araneae in mesophytic dune grassland. Journal of Coastal  Conservation , 6(2): 135-144.          "
"L738","738",2002,0,0,0,"TOJAL, C., HENDRICKX, F., TACK, F. M. G., MAELFAIT, J.-P.,  BOGAERT, N., WILLEMS, K., VERNAILLEN, P., MERTENS, J. & M. VERLOO,  2002. Heavy metal concentrations in the spiders Pirata  piraticus (Clerck, 1757) and Clubiona phragmitis (C.L.  Koch, 1843) alo"
"L739","739",2003,0,0,0,"HENDRICKX, F., & MAELFAIT, J.-P., 2003. Life cycle,  reproductive  patterns and their year-to- yearvariation  in a field population of the wolf spider  Pirata piraticus  (Araneae,Lycosidae). Journal of  Arachnology 31: 331-339.        "
"L740","740",2003,0,0,0,"HENDRICKX, F., MAELFAIT, J.-P. & LANGENBICK, F., 2003. Absence  of cadmium excretion and  high assimilation result in  cadmium biomagnification in a wolf spider. Ecotoxicology  and Environmental Safety 55 (3): 287-292.          "
"L741","741",2003,0,0,0,"HENDRICKX, F., MAELFAIT, J.-P. & LENS L., 2003. Relationship  between fluctuating asymmetry and fitness within and  between stressed and unstressed populations of the wolf  spider Pirata  piraticus. Journal of Evolutionary Biology  16: 1270-1279.         "
"L742","742",2003,0,0,0,"HENDRICKX, F., MAELFAIT, J.-P., SPEELMANS, M. & VAN STRAALEN, N.  M., 2003. Adaptive  reproductive variation along a  pollution gradient in a wolf spider. Oecologia 134: 189- 194          "
"L743","743",2003,0,0,0,"VANACKER, D., MAELFAIT, J.-P. & HENDRICKX, F., 2003. Survival  differences of the two male  morphs in the dwarf spider  Oedothorax gibbosus (Blackwall, 1841)(Erigoninae,  Linyphiidae, Araneae). Netherlands Journal of Zoology, 52:  255-262.         "
"L744","744",2004,0,0,1,"DEKONINCK, H., DEKONINCK, W., JACOBS, M. & VERSTEIRT, V., 2004. Drie nieuwe spinnen voor de Belgische fauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 19(3): 80-82."
"L745","745",2005,0,0,0,"BONTE, D. & MAELFAIT, J.-P., 2005. Spatial association between  a spider wasp and its host in fragmented dune habitats.  Journal of Arachnology ,33: 222-229.            "
"L746","746",2006,0,0,0,"BONTE, D., MAELFAIT, J.-P. & LENS, L., 2006. Sand dynamics in  life-history characteristics of spiders. Journal of Applied  Ecology, 43:  735-747.            "
"L747","747",2006,0,0,0,"BONTE, D., VANDEN BORRE, J., LENS, L. & MAELFAIT, J.-P., 2006.  Geographical variation in wolfspider dispersal behaviour is  related to landscape structure. Animal  Behaviour,72:655- 662          "
"L748","748",2006,0,0,0,"DE BAKKER, D., WARZEE, N. & DRUMONT, A., 2006. Spiders of some  forests in the Famenne (Walloon region, Belgium) sampled  with pitfall trapping. Bulletin van de Koninklijke Belgische  Vereniging voor entomologie, 142(VII-XII): 127-132.           "
"L749","749",2006,0,0,0,"RANSY, M. & DETHIER, M., 2006. Note sur Porrhomma rosenhaueri  (L. Koch, 1872) (Araignée, Linyphiidae) en Belgique.  Bulletin  des Chercheurs de la Wallonie, XLV : 109-112.           "
"L750","750",2006,0,0,1,"TUTELAERS, P.,2006. Spinnen uit het westelijk deel van ""La calestienne"". Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(2): 41-44.              "
"L751","751",2006,0,0,0,"VANDEN BORRE, J., BONTE, D. & MAELFAIT, J.-P., 2006. Interdemic  variation of cannibalism in a wolf spider (Pardosa  monticola) inhabiting different habitat types. Ecological  Entomology, 31: 99-105.           "
"L752","752",2008,0,0,0,"LAMBEETS, K., HENDRICKX, F., VANACKER, S., VAN LOOY, K., MAELFAIT,  J.-P. & BONTE, D.,  2008. Assemblage structure and  conservation value of spiders and carabid beetles from  restored lowland river banks. Biodiversity and  Conservation,17: 3133-3148.    "
"L753","753",2010,0,0,0,"BOSMANS, R., F. HENDRICKX & K. VAN KEER (2010). In: HOOGEWIJS, M. (Ed.). Dienst Duurzaam Milieu- en Natuurbeleid (2010): Provinciale Prioritaire Soorten Provincie Antwerpen. Spinnen, pp. 65-74.              "
"L754","754",2002,0,0,0,"LAMBRECHTS, J., 2002. Nog een zuidelijke soort in opmars: de  Tijgerspin. Jaarboek Natuurstudie 2001: 70-75. Natuurpunt  Oost-Brabant vzw.            "
"L755","755",2003,0,0,0,"LAMBRECHTS, J., & JANSSEN, M., 2003. De spinnenfauna van het  Vlaams natuurreservaat 'Vallei van de Drie Beken': van droge  duinen tot venige valleibodem. Nieuwsbrief Belgische  Arachnologische Vereniging, 18 (2-3): 37-65.           "
"L756","756",2003,0,0,0,"LAMBRECHTS, J., & JANSSEN, M., 2003. Monitoring van de ecotunnel:  55 spinnensoorten passeren onder de snelweg E314. Nieuwsbrief  Belgische Arachnologische Vereniging, 18 (2-3): 70-77.            "
"L757","757",2012,0,0,1,"ALDERWEIRELDT, M., VAN KEER, J. & the WID, 2012. Research on the  spider fauna of the valley of the Dender river (East Flanders,  Belgium). Part 3. Osbroek Aalst. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 27(1): 22-26.           "
"L758","758",2012,0,0,0,"BAERT, L., 2012. An interesting symmetric palpal teratology  in Trochosa ruricola (de Geer, 1778). Bulletin of the British  Arachnological society, 15(7): 222-223.            "
"L759","759",2012,0,0,0,"BAERT, L. & KEKENBOSCH, R., 2012. Oreonetides quadridentatus  (Wunderlich, 1972) (Araneae : Linyphiidae, Linyphiinae),  espèce nouvelle pour l'aranéofaune belge. Nieuwsbrief van  de Belgische Arachnologische Vereniging, 27(1): 43-46.           "
"L760","760",2012,0,0,0,"BONTE, D., 2012. Spiders as a model in dispersal ecology. (In:  Clobert, J., Baguette, M., Benton, T. & Bullock, J.) Dispersal  and Spatial Evolutionary Ecology, Oxford University press:  xxvii-xxx            "
"L761","761",2012,0,0,0,"BONTE, D. & SAASTAMINEN, M., 2012. Dispersal syndromes in spiders  and butterflies. (In: Clobert, J., Baguette, M., Benton, T.  & Bullock, J.) Dispersal and Spatial Evolutionary Ecology,  Oxford University press: 161-170            "
"L762","762",2012,0,0,0,"DE BAKKER, D., VERSTEIRT, V. & BAERT, L., 2012. Patience rewarded:  the presence in Belgium of Coelotes atropos (Walckenaer,  1830) (Araneae: Agelenidae) finally confirmed""¦ Nieuwsbrief  van de Belgische Arachnologische Vereniging, 27(1): 27-30.          "
"L763","763",2012,0,0,0,"KEKENBOSCH, R., 2012. Une nouvelle capture de Pseudomaro  aenigmaticus Denis, 1966 (Araneae Linyphiidae) en Belgique.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  27(1): 37-39.           "
